page,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
41,11,6,1,8,1443,3057,50,44,96,by
41,11,6,1,9,1515,3060,113,43,96,using
41,11,6,1,10,1650,3060,214,45,96,deceptive
41,11,6,1,11,1883,3075,76,35,95,eye
41,11,6,1,12,1979,3072,168,35,96,actions.
41,12,1,1,1,1284,3124,45,34,96,34
42,2,1,1,1,0,535,84,28,9,eOn-
42,2,1,2,1,0,580,16,44,60,t
42,2,1,2,2,44,589,41,25,96,or
42,2,1,3,1,0,632,81,47,96,ents
42,3,1,1,1,0,1551,56,54,93,the
42,3,1,2,1,0,1609,52,44,93,ind
42,3,1,3,1,0,1662,51,40,46,red
42,6,1,1,1,384,473,121,33,93,4.4.3
42,6,1,1,2,528,474,287,34,91,DRIBBLING
42,7,1,1,1,530,581,195,44,91,Dribbling
42,7,1,1,2,752,584,31,33,96,is
42,7,1,1,3,806,592,80,26,96,one
42,7,1,1,4,909,584,42,34,95,of
42,7,1,1,5,971,585,69,35,96,the
42,7,1,1,6,1065,589,107,32,95,most
42,7,1,1,7,1192,587,274,37,95,fundamental
42,7,1,1,8,1492,590,105,35,96,skills
42,7,1,1,9,1618,592,90,35,96,that
42,7,1,1,10,1731,597,109,32,96,must
42,7,1,1,11,1864,594,48,35,96,be
42,7,1,1,12,1938,595,172,35,96,learned.
42,7,1,1,13,2138,598,73,34,96,Not
42,7,1,2,1,528,636,90,43,95,only
42,7,1,2,2,649,638,30,32,96,is
42,7,1,2,3,710,638,25,33,95,it
42,7,1,2,4,765,639,220,41,95,important
42,7,1,2,5,1012,642,41,32,96,to
42,7,1,2,6,1084,640,105,35,96,learn
42,7,1,2,7,1222,642,84,34,96,how
42,7,1,2,8,1335,646,40,31,96,to
42,7,1,2,9,1405,644,149,35,96,dribble
42,7,1,2,10,1582,647,98,41,96,"well,"
42,7,1,2,11,1714,647,69,35,96,but
42,7,1,2,12,1813,650,25,33,96,it
42,7,1,2,13,1867,651,30,32,96,is
42,7,1,2,14,1928,651,213,42,95,important
42,7,1,2,15,2168,654,40,32,96,to
42,7,1,3,1,529,689,112,35,76,Know
42,7,1,3,2,667,690,131,43,96,"when,"
42,7,1,3,3,827,693,78,34,96,and
42,7,1,3,4,932,693,114,35,96,when
42,7,1,3,5,1074,697,81,40,96,"not,"
42,7,1,3,6,1181,698,41,32,96,to
42,7,1,3,7,1248,696,160,36,95,dribble.
42,7,1,3,8,1436,699,86,34,95,One
42,7,1,3,9,1548,699,136,44,96,player
42,7,1,3,10,1707,701,87,35,92,who
42,7,1,3,11,1821,704,290,35,92,over-dribbles
42,7,1,3,12,2136,715,70,25,96,can
42,7,1,4,1,529,743,54,35,94,kill
42,7,1,4,2,621,753,7,25,94,a
42,7,1,4,3,651,745,148,35,96,team's
42,7,1,4,4,822,746,200,36,96,offensive
42,7,1,4,5,1045,750,148,33,95,motion
42,7,1,4,6,1217,750,75,35,96,and
42,7,1,4,7,1316,755,264,32,96,momentum.
42,7,1,4,8,1603,755,53,34,95,To
42,7,1,4,9,1680,754,170,36,94,become
42,7,1,4,10,1872,765,20,25,94,a
42,7,1,4,11,1915,758,103,42,93,good
42,7,1,4,12,2041,759,169,35,90,dribbler
42,7,1,5,1,527,799,76,33,95,and
42,7,1,5,2,632,799,73,34,95,ball
42,7,1,5,3,735,800,180,43,96,"handler,"
42,7,1,5,4,944,811,76,34,96,you
42,7,1,5,5,1049,806,109,32,95,must
42,7,1,5,6,1183,807,171,40,96,practice
42,7,1,5,7,1379,806,188,44,96,dribbling
42,7,1,5,8,1595,817,45,26,96,as
42,7,1,5,9,1667,809,109,35,96,often
42,7,1,5,10,1806,819,44,26,96,as
42,7,1,5,11,1876,820,76,34,96,you
42,7,1,5,12,1979,822,85,33,96,"can,"
42,7,1,5,13,2095,816,111,42,95,using
42,7,1,6,1,528,852,93,35,96,both
42,7,1,6,2,644,853,144,35,95,hands.
42,8,1,1,1,524,963,91,33,96,You
42,8,1,1,2,638,971,103,35,96,may
42,8,1,1,3,759,963,198,43,96,dribble:
42,8,2,1,1,528,1017,34,32,96,1.
42,8,2,1,2,582,1018,53,32,95,To
42,8,2,1,3,656,1017,186,36,96,advance
42,8,2,1,4,860,1019,71,34,96,the
42,8,2,1,5,953,1020,72,34,91,ball
42,8,2,1,6,1049,1030,50,34,95,up
42,8,2,1,7,1119,1022,69,34,96,the
42,8,2,1,8,1208,1026,122,31,95,court.
42,8,3,1,1,525,1071,36,33,96,2.
42,8,3,1,2,582,1072,52,33,96,To
42,8,3,1,3,656,1071,110,35,96,drive
42,8,3,1,4,785,1075,42,31,95,to
42,8,3,1,5,846,1073,71,35,96,the
42,8,3,1,6,938,1074,119,43,94,hoop.
42,8,4,1,1,525,1125,36,33,96,3.
42,8,4,1,2,582,1125,52,33,96,To
42,8,4,1,3,655,1128,70,39,96,get
42,8,4,1,4,744,1135,106,34,96,open
42,8,4,1,5,871,1127,63,34,94,for
42,8,4,1,6,952,1136,20,26,96,a
42,8,4,1,7,994,1128,106,35,96,shot.
42,8,5,1,1,523,1180,38,32,96,4.
42,8,5,1,2,581,1180,53,33,85,TO
42,8,5,1,3,655,1188,105,34,95,open
42,8,5,1,4,784,1190,50,33,96,up
42,8,5,1,5,856,1190,21,25,94,a
42,8,5,1,6,901,1184,163,41,94,passing
42,8,5,1,7,1087,1183,103,43,96,"lane,"
42,8,5,1,8,1211,1187,41,32,95,to
42,8,5,1,9,1273,1185,103,35,96,have
42,8,5,1,10,1395,1196,20,24,96,a
42,8,5,1,11,1438,1187,132,35,96,better
42,8,5,1,12,1587,1189,154,35,96,chance
42,8,5,1,13,1762,1191,42,33,96,of
42,8,5,1,14,1822,1192,238,43,95,completing
42,8,5,1,15,2083,1202,20,25,96,a
42,9,1,1,1,587,1241,110,34,96,pass.
42,10,1,1,1,523,1287,23,88,40,nu
42,11,1,1,1,521,1451,170,33,85,4.4.3.1
42,12,1,1,1,514,2208,172,34,93,4.4.3.2
42,13,1,1,1,554,1313,6,7,89,.
42,13,1,1,2,580,1288,53,33,94,TO
42,13,1,1,3,654,1290,69,40,95,get
42,13,1,1,4,743,1291,71,32,95,out
42,13,1,1,5,833,1289,43,34,95,of
42,13,1,1,6,893,1298,21,26,92,a
42,13,1,1,7,935,1292,102,41,92,trap.
42,13,1,2,1,554,1368,5,6,82,.
42,13,1,2,2,580,1342,53,34,96,To
42,13,1,2,3,654,1341,57,35,96,kill
42,13,1,2,4,733,1342,70,35,96,the
42,13,1,2,5,824,1343,111,35,96,clock
42,13,1,2,6,955,1347,41,32,96,at
42,13,1,2,7,1013,1345,71,35,96,the
42,13,1,2,8,1103,1347,76,34,96,end
42,13,1,2,9,1201,1347,42,34,96,of
42,13,1,2,10,1260,1357,20,25,96,a
42,13,1,2,11,1301,1357,133,34,96,game.
42,14,1,1,1,744,1453,400,36,96,BIOMECHANICS
42,14,1,1,2,1163,1457,63,32,93,OF
42,14,1,1,3,1247,1458,283,35,91,DRIBBLING
42,15,1,1,1,739,1559,83,35,96,The
42,15,1,1,2,841,1560,154,36,95,dribble
42,15,1,1,3,1012,1562,217,44,95,technique
42,15,1,1,4,1249,1565,30,34,96,is
42,15,1,1,5,1301,1565,199,45,93,relatively
42,15,1,1,6,1520,1568,181,43,91,simple:-
42,15,2,1,1,742,1630,14,4,91,-
42,15,2,1,2,797,1614,101,35,95,Push
42,15,2,1,3,937,1615,70,35,95,the
42,15,2,1,4,1045,1616,73,35,95,ball
42,15,2,1,5,1156,1620,41,32,96,to
42,15,2,1,6,1233,1618,70,35,96,the
42,15,2,1,7,1338,1619,99,36,95,floor
42,15,2,1,8,1473,1621,89,35,95,with
42,15,2,1,9,1601,1631,21,26,95,a
42,15,2,1,10,1661,1632,102,35,95,snap
42,15,2,1,11,1802,1624,42,35,96,of
42,15,2,1,12,1877,1625,70,35,96,the
42,15,2,1,13,1984,1628,105,33,94,wrist
42,15,2,1,14,2125,1628,76,34,94,and
42,15,2,2,1,740,1667,229,36,95,downward
42,15,2,2,2,992,1672,149,33,96,motion
42,15,2,2,3,1163,1672,41,34,96,of
42,15,2,2,4,1219,1672,70,35,96,the
42,15,2,2,5,1307,1673,187,36,96,forearm.
42,15,3,1,1,741,1739,14,4,89,-
42,15,3,1,2,779,1723,159,43,96,Fingers
42,15,3,1,3,959,1733,69,26,96,are
42,15,3,1,4,1048,1726,145,42,96,spread
42,15,3,1,5,1214,1729,41,32,96,to
42,15,3,1,6,1275,1730,68,40,96,get
42,15,3,1,7,1364,1730,216,34,95,maximum
42,15,3,1,8,1601,1732,165,34,95,control.
42,15,4,1,1,740,1793,14,4,59,-
42,15,4,1,2,779,1777,119,34,96,Learn
42,15,4,1,3,919,1780,42,32,95,to
42,15,4,1,4,982,1778,150,35,96,dribble
42,15,4,1,5,1152,1780,163,36,96,without
42,15,4,1,6,1335,1782,154,44,96,looking
42,15,4,1,7,1511,1786,41,32,96,at
42,15,4,1,8,1570,1784,69,35,96,the
42,15,4,1,9,1661,1785,90,43,96,ball;
42,15,4,1,10,1776,1786,103,35,96,head
42,15,4,1,11,1902,1797,65,33,96,up.
42,15,5,1,1,740,1847,14,4,65,~
42,15,5,1,2,778,1832,55,32,96,Do
42,15,5,1,3,855,1834,71,32,96,not
42,15,5,1,4,944,1832,87,43,96,slap
42,15,5,1,5,1050,1833,70,35,96,the
42,15,5,1,6,1141,1834,88,42,93,"ball,"
42,15,5,1,7,1251,1835,50,35,95,do
42,15,5,1,8,1322,1839,69,32,96,not
42,15,5,1,9,1411,1846,72,35,95,use
42,15,5,1,10,1499,1838,109,43,95,palm
42,15,5,1,11,1628,1842,42,31,96,to
42,15,5,1,12,1691,1840,163,35,96,dribble.
42,15,6,1,1,739,1901,14,4,69,~
42,15,6,1,2,781,1886,119,33,96,Learn
42,15,6,1,3,926,1887,159,35,96,various
42,15,6,1,4,1108,1888,238,44,96,techniques
42,15,6,1,5,1368,1893,40,32,96,to
42,15,6,1,6,1431,1892,135,35,96,switch
42,15,6,1,7,1590,1893,191,45,96,dribbling
42,15,6,1,8,1806,1895,100,35,95,from
42,15,6,1,9,1931,1905,78,26,95,one
42,15,6,1,10,2032,1897,104,35,96,hand
42,15,6,1,11,2160,1901,40,32,96,to
42,15,6,2,1,738,1939,186,34,96,another.
42,15,6,2,2,950,1941,118,34,96,Learn
42,15,6,2,3,1089,1944,41,32,96,to
42,15,6,2,4,1151,1942,156,44,96,change
42,15,6,2,5,1326,1944,188,36,96,direction
42,15,6,2,6,1537,1948,33,33,96,in
42,15,6,2,7,1591,1947,207,45,96,dribbling.
42,15,7,1,1,738,2009,14,5,54,~
42,15,7,1,2,776,1994,186,34,96,Maintain
42,15,7,1,3,983,1996,105,41,96,good
42,15,7,1,4,1111,1996,104,44,96,body
42,15,7,1,5,1236,1997,178,36,96,balance.
42,15,8,1,1,737,2063,14,5,91,-
42,15,8,1,2,775,2048,108,42,96,Keep
42,15,8,1,3,905,2048,105,43,96,body
42,15,8,1,4,1031,2050,33,33,96,in
42,15,8,1,5,1088,2049,182,36,96,between
42,15,8,1,6,1292,2052,208,36,96,defensive
42,15,8,1,7,1521,2055,137,43,96,player
42,15,8,1,8,1676,2057,77,34,95,and
42,15,8,1,9,1776,2057,88,34,93,ball.
42,15,9,1,1,737,2118,14,4,89,-
42,15,9,1,2,773,2102,226,43,96,"Generally,"
42,15,9,1,3,1022,2103,149,36,96,elbows
42,15,9,1,4,1192,2105,107,35,95,close
42,15,9,1,5,1317,2109,42,32,95,to
42,15,9,1,6,1378,2107,69,35,96,the
42,15,9,1,7,1468,2108,117,44,96,body.
42,16,1,1,1,737,2210,101,33,96,LOW
42,16,1,1,2,866,2207,224,39,96,DRIBBLE
42,17,1,1,1,731,2318,83,34,96,The
42,17,1,1,2,837,2318,72,35,96,low
42,17,1,1,3,930,2319,150,36,95,dribble
42,17,1,1,4,1103,2322,30,33,96,is
42,17,1,1,5,1153,2324,41,32,96,to
42,17,1,1,6,1217,2322,49,35,96,be
42,17,1,1,7,1287,2324,99,34,96,used
42,17,1,1,8,1409,2325,215,35,96,whenever
42,17,1,1,9,1644,2336,76,34,96,you
42,17,1,1,10,1743,2337,69,26,96,are
42,17,1,1,11,1834,2329,147,44,96,closely
42,17,1,1,12,2001,2331,192,42,96,guarded.
42,17,1,2,1,731,2372,91,35,96,This
42,17,1,2,2,847,2375,97,41,96,type
42,17,1,2,3,968,2374,42,34,96,of
42,17,1,2,4,1031,2375,190,44,96,dribbling
42,17,1,2,5,1247,2378,141,43,96,simply
42,17,1,2,6,1413,2380,142,34,96,entails
42,17,1,2,7,1580,2381,169,44,96,keeping
42,17,1,2,8,1775,2383,70,35,96,the
42,17,1,2,9,1870,2384,73,34,91,ball
42,17,1,2,10,1971,2385,68,34,96,low
42,17,1,2,11,2063,2388,41,32,96,to
42,17,1,2,12,2128,2386,68,35,96,the
42,17,1,3,1,732,2426,101,35,96,floor
42,17,1,3,2,860,2427,78,35,95,and
42,17,1,3,3,969,2429,34,33,95,in
42,17,1,3,4,1032,2438,98,34,96,your
42,17,1,3,5,1157,2431,162,35,95,control.
42,17,1,3,6,1352,2433,146,35,95,Extend
42,17,1,3,7,1528,2443,97,34,96,your
42,17,1,3,8,1652,2435,192,45,96,dribbling
42,17,1,3,9,1873,2438,104,35,96,hand
42,17,1,3,10,2006,2440,76,34,96,and
42,17,1,3,11,2112,2449,82,26,96,arm
42,17,1,4,1,733,2480,115,35,95,down
42,17,1,4,2,871,2490,46,26,95,as
42,17,1,4,3,939,2483,117,34,96,much
42,17,1,4,4,1078,2492,46,26,96,as
42,17,1,4,5,1146,2485,175,42,96,possible
42,17,1,4,6,1338,2488,42,33,96,to
42,17,1,4,7,1400,2487,164,36,96,shorten
42,17,1,4,8,1584,2489,71,34,96,the
42,17,1,4,9,1675,2490,183,36,96,distance
42,17,1,4,10,1877,2492,70,35,96,the
42,17,1,4,11,1968,2493,71,34,96,ball
42,17,1,4,12,2062,2494,73,34,95,has
42,17,1,4,13,2153,2497,41,32,95,to
42,17,1,5,1,731,2536,141,34,95,travel.
42,17,1,5,2,906,2537,106,43,96,Keep
42,17,1,5,3,1039,2537,70,35,96,the
42,17,1,5,4,1136,2538,126,35,96,elbow
42,17,1,5,5,1289,2540,41,34,96,of
42,17,1,5,6,1355,2550,98,34,96,your
42,17,1,5,7,1478,2542,190,45,96,dribbling
42,17,1,5,8,1698,2544,105,36,95,hand
42,17,1,5,9,1833,2546,108,35,95,close
42,17,1,5,10,1970,2549,33,32,95,in
42,17,1,5,11,2032,2551,41,32,96,at
42,17,1,5,12,2099,2558,98,33,96,your
42,17,1,6,1,732,2589,100,35,95,side.
42,17,1,6,2,866,2590,157,35,96,Dribble
42,17,1,6,3,1049,2591,69,36,96,the
42,17,1,6,4,1147,2592,71,35,95,ball
42,17,1,6,5,1248,2602,48,26,95,on
42,17,1,6,6,1325,2595,70,35,96,the
42,17,1,6,7,1421,2596,86,35,96,side
42,17,1,6,8,1534,2597,42,35,96,of
42,17,1,6,9,1600,2607,99,34,96,your
42,17,1,6,10,1726,2599,105,44,96,body
42,17,1,6,11,1859,2609,112,35,96,away
42,17,1,6,12,1997,2602,100,35,94,from
42,17,1,6,13,2125,2603,69,35,96,the
42,17,1,7,1,731,2643,211,36,96,defender.
42,17,1,7,2,966,2645,82,35,96,The
42,17,1,7,3,1072,2647,103,42,96,palm
42,17,1,7,4,1199,2648,42,34,96,of
42,17,1,7,5,1260,2658,99,34,96,your
42,17,1,7,6,1380,2650,188,45,96,dribbling
42,17,1,7,7,1594,2652,104,36,96,hand
42,17,1,7,8,1724,2655,31,33,96,is
42,17,1,7,9,1779,2654,94,44,96,kept
42,17,1,7,10,1895,2664,97,26,96,over
42,17,1,7,11,2012,2657,69,34,97,the
42,17,1,7,12,2105,2658,86,34,92,ball.
42,17,1,8,1,733,2698,116,35,96,Don't
42,17,1,8,2,879,2699,127,35,96,watch
42,17,1,8,3,1038,2700,70,35,96,the
42,17,1,8,4,1138,2701,72,35,96,ball
42,17,1,8,5,1242,2712,45,26,96,as
42,17,1,8,6,1317,2713,76,34,96,you
42,17,1,8,7,1424,2705,161,36,95,dribble.
42,17,1,8,8,1621,2708,101,34,96,Look
42,17,1,8,9,1751,2718,98,25,96,over
42,17,1,8,10,1876,2709,70,36,96,the
42,17,1,8,11,1976,2714,111,32,96,court
42,17,1,8,12,2115,2712,76,35,96,and
42,17,1,9,1,731,2762,173,34,96,prepare
42,17,1,9,2,928,2763,100,34,96,your
42,17,1,9,3,1050,2757,172,42,96,options.
42,17,1,9,4,1251,2759,77,35,96,Use
42,17,1,9,5,1352,2768,98,35,96,your
42,17,1,9,6,1472,2761,116,35,96,other
42,17,1,9,7,1610,2762,174,36,95,forearm
42,17,1,9,8,1810,2766,40,33,96,to
42,17,1,9,9,1875,2765,124,35,96,shield
42,17,1,9,10,2024,2766,70,36,96,the
42,17,1,9,11,2119,2767,71,35,94,ball
42,17,1,10,1,728,2808,103,34,96,from
42,17,1,10,2,859,2808,71,35,96,the
42,17,1,10,3,957,2809,207,36,96,defender.
42,17,1,10,4,1194,2813,120,35,96,While
42,17,1,10,5,1341,2814,114,44,96,being
42,17,1,10,6,1483,2816,140,44,96,tightly
42,17,1,10,7,1649,2818,195,43,96,"guarded,"
42,17,1,10,8,1874,2819,50,35,96,be
42,17,1,10,9,1951,2821,144,35,95,careful
42,17,1,10,10,2125,2825,68,32,96,not
42,17,1,11,1,727,2864,43,32,96,to
42,17,1,11,2,792,2862,195,44,96,blatantly
42,17,1,11,3,1007,2865,101,41,96,push
42,17,1,11,4,1129,2874,45,26,96,or
42,17,1,11,5,1191,2867,127,35,95,shove
42,17,1,11,6,1337,2869,70,34,96,the
42,17,1,11,7,1426,2869,196,36,96,defender
42,17,1,11,8,1640,2873,89,34,95,with
42,17,1,11,9,1751,2882,101,34,96,your
42,17,1,11,10,1867,2874,187,36,96,forearm.
42,18,1,1,1,1218,3146,43,34,96,35
43,4,1,1,1,590,420,172,33,95,4.4.3.3
43,5,1,1,1,588,1072,173,33,96,4.4.3.4
43,6,1,1,1,583,2001,172,32,94,4.4.3.5
43,7,1,1,1,814,421,161,34,93,SPEED
43,7,1,1,2,997,422,286,34,88,DRIBBLING
43,8,1,1,1,811,530,53,34,96,To
43,8,1,1,2,887,538,121,25,96,move
43,8,1,1,3,1028,528,71,35,96,the
43,8,1,1,4,1121,529,73,35,95,ball
43,8,1,1,5,1217,531,153,44,96,quickly
43,8,1,1,6,1392,533,114,35,94,down
43,8,1,1,7,1529,534,68,35,94,the
43,8,1,1,8,1618,535,101,34,95,floor
43,8,1,1,9,1740,544,74,25,96,use
43,8,1,1,10,1834,534,70,35,95,the
43,8,1,1,11,1927,534,145,43,91,“speed
43,8,1,1,12,2095,534,181,35,84,"dribble""."
43,8,1,2,1,815,583,100,34,95,Push
43,8,1,2,2,937,582,71,35,96,the
43,8,1,2,3,1029,582,73,35,96,ball
43,8,1,2,4,1123,584,184,44,96,"forward,"
43,8,1,2,5,1329,587,130,35,96,ahead
43,8,1,2,6,1482,589,43,34,96,of
43,8,1,2,7,1541,598,75,34,96,you
43,8,1,2,8,1639,589,157,35,96,several
43,8,1,2,9,1817,588,97,35,96,feet.
43,8,1,2,10,1940,590,158,33,96,Bounce
43,8,1,2,11,2116,589,69,34,96,the
43,8,1,2,12,2207,589,71,35,92,ball
43,8,1,3,1,812,639,42,32,95,at
43,8,1,3,2,877,637,104,35,95,least
43,8,1,3,3,1003,639,115,33,96,waist
43,8,1,3,4,1140,639,104,43,96,high.
43,8,1,3,5,1269,642,49,33,96,As
43,8,1,3,6,1342,642,161,44,96,"always,"
43,8,1,3,7,1530,644,101,43,96,keep
43,8,1,3,8,1655,653,99,34,96,your
43,8,1,3,9,1776,644,102,34,96,head
43,8,1,3,10,1904,653,65,33,96,"up,"
43,8,1,3,11,1994,644,75,34,96,and
43,8,1,3,12,2094,645,185,34,96,visualize
43,8,1,4,1,811,691,71,34,96,the
43,8,1,4,2,908,691,129,35,96,whole
43,8,1,4,3,1064,696,125,39,96,"court,"
43,8,1,4,4,1218,703,46,25,96,so
43,8,1,4,5,1290,704,76,33,96,you
43,8,1,4,6,1395,706,71,25,96,can
43,8,1,4,7,1493,697,79,35,96,find
43,8,1,4,8,1599,698,71,34,95,the
43,8,1,4,9,1696,707,104,34,96,open
43,8,1,4,10,1828,700,238,32,96,teammate.
43,8,1,4,11,2098,700,110,33,96,Move
43,8,1,4,12,2235,708,45,25,96,as
43,8,1,5,1,810,744,84,35,95,fast
43,8,1,5,2,918,754,47,25,95,as
43,8,1,5,3,989,754,77,34,96,you
43,8,1,5,4,1093,755,88,34,96,"can,"
43,8,1,5,5,1209,748,69,35,96,but
43,8,1,5,6,1302,758,124,26,96,never
43,8,1,5,7,1447,751,129,35,96,faster
43,8,1,5,8,1597,752,97,46,96,than
43,8,1,5,9,1721,761,76,34,96,you
43,8,1,5,10,1825,761,71,25,95,can
43,8,1,5,11,1923,752,148,34,95,control
43,8,1,5,12,2097,752,68,34,96,the
43,8,1,5,13,2190,752,86,35,92,ball.
43,8,1,6,1,811,800,79,33,96,You
43,8,1,6,2,915,802,111,32,96,must
43,8,1,6,3,1047,800,148,44,95,always
43,8,1,6,4,1218,802,50,35,95,be
43,8,1,6,5,1290,805,33,33,96,in
43,8,1,6,6,1347,806,164,33,96,control.
43,8,1,6,7,1535,808,50,32,96,As
43,8,1,6,8,1607,807,131,34,96,Coach
43,8,1,6,9,1763,807,176,34,96,Wooden
43,8,1,6,10,1964,806,72,34,95,has
43,8,1,6,11,2058,807,98,42,95,"said,"
43,8,1,6,12,2182,807,95,34,96,"""You"
43,8,1,7,1,813,856,111,32,95,must
43,8,1,7,2,949,854,50,34,95,be
43,8,1,7,3,1023,855,129,42,96,"quick,"
43,8,1,7,4,1180,856,70,35,96,but
43,8,1,7,5,1275,866,123,27,96,never
43,8,1,7,6,1422,859,152,44,95,"hurry."""
43,8,1,7,7,1600,861,118,34,96,Often
43,8,1,7,8,1746,870,20,25,96,a
43,8,1,7,9,1789,862,114,42,96,jump
43,8,1,7,10,1929,863,90,41,96,stop
43,8,1,7,11,2045,863,41,32,96,at
43,8,1,7,12,2108,861,68,34,96,the
43,8,1,7,13,2201,862,76,34,96,end
43,8,1,8,1,812,908,42,34,96,of
43,8,1,8,2,873,908,70,35,96,the
43,8,1,8,3,966,909,127,43,96,speed
43,8,1,8,4,1117,910,151,36,96,dribble
43,8,1,8,5,1289,912,67,35,96,will
43,8,1,8,6,1381,913,109,35,96,allow
43,8,1,8,7,1514,924,74,33,96,you
43,8,1,8,8,1612,917,41,33,96,to
43,8,1,8,9,1678,917,189,33,96,maintain
43,8,1,8,10,1891,915,148,35,96,control
43,8,1,8,11,2065,916,75,34,96,and
43,8,1,8,12,2164,917,113,34,96,avoid
43,8,1,9,1,811,972,21,25,93,a
43,8,1,9,2,853,964,196,43,95,traveling
43,8,1,9,3,1072,965,69,34,95,call
43,10,1,1,1,809,1073,97,33,96,THE
43,10,1,1,2,928,1074,206,34,96,CHANGE
43,10,1,1,3,1155,1076,63,32,96,OF
43,10,1,1,4,1239,1077,124,33,96,PACE
43,10,1,1,5,1386,1079,216,34,96,DRIBBLE
43,11,1,1,1,808,1180,91,35,96,This
43,11,1,1,2,920,1180,154,35,96,dribble
43,11,1,1,3,1095,1183,31,33,96,is
43,11,1,1,4,1147,1192,78,25,96,one
43,11,1,1,5,1245,1184,42,34,96,of
43,11,1,1,6,1303,1185,72,34,96,the
43,11,1,1,7,1396,1189,107,31,96,most
43,11,1,1,8,1524,1196,187,26,96,common
43,11,1,1,9,1735,1188,77,34,96,and
43,11,1,1,10,1836,1190,30,32,95,is
43,11,1,1,11,1888,1188,100,34,96,used
43,11,1,1,12,2009,1191,40,31,96,to
43,11,1,1,13,2072,1189,118,34,96,make
43,11,1,1,14,2210,1189,68,35,96,the
43,11,1,2,1,810,1234,200,35,96,defender
43,11,1,2,2,1040,1235,112,35,96,think
43,11,1,2,3,1181,1237,89,35,96,that
43,11,1,2,4,1300,1239,136,42,96,you're
43,11,1,2,5,1468,1240,162,43,96,slowing
43,11,1,2,6,1665,1241,114,35,96,down
43,11,1,2,7,1814,1251,43,25,96,or
43,11,1,2,8,1887,1243,117,42,95,going
43,11,1,2,9,2037,1245,40,32,96,to
43,11,1,2,10,2111,1243,85,42,96,pick
43,11,1,2,11,2227,1252,50,34,96,up
43,11,1,3,1,809,1297,101,33,96,your
43,11,1,3,2,929,1288,153,36,95,dribble
43,11,1,3,3,1101,1290,77,34,96,and
43,11,1,3,4,1200,1293,105,41,95,stop.
43,12,1,1,1,809,1395,127,39,94,When
43,12,1,1,2,958,1409,99,34,94,your
43,12,1,1,3,1079,1410,92,26,94,man
43,12,1,1,4,1197,1403,30,34,94,is
43,12,1,1,5,1250,1403,147,44,96,closely
43,12,1,1,6,1420,1405,191,44,96,guarding
43,12,1,1,7,1637,1415,91,34,96,"you,"
43,12,1,1,8,1754,1407,96,34,96,slow
43,12,1,1,9,1872,1416,100,34,96,your
43,12,1,1,10,1992,1408,149,35,96,dribble
43,12,1,1,11,2161,1408,114,35,96,down
43,12,1,2,1,809,1454,79,34,95,and
43,12,1,2,2,917,1454,149,35,95,almost
43,12,1,2,3,1093,1464,117,26,96,come
43,12,1,2,4,1236,1459,40,44,96,to
43,12,1,2,5,1304,1466,20,25,96,a
43,12,1,2,6,1354,1461,104,40,95,stop.
43,12,1,2,7,1489,1460,230,43,95,Straighten
43,12,1,2,8,1749,1470,50,34,96,up
43,12,1,2,9,1827,1470,99,34,96,your
43,12,1,2,10,1953,1462,99,34,96,back
43,12,1,2,11,2078,1471,45,26,95,as
43,12,1,2,12,2150,1463,25,34,94,if
43,12,1,2,13,2199,1472,75,34,96,you
43,12,1,3,1,809,1516,70,26,96,are
43,12,1,3,2,916,1508,156,44,96,looking
43,12,1,3,3,1109,1510,61,34,95,for
43,12,1,3,4,1205,1519,20,25,95,a
43,12,1,3,5,1261,1513,227,34,95,teammate
43,12,1,3,6,1523,1516,41,32,96,to
43,12,1,3,7,1579,1523,119,34,96,pass
43,12,1,3,8,1733,1517,56,40,96,"to,"
43,12,1,3,9,1829,1515,69,35,96,but
43,12,1,3,10,1933,1516,72,35,95,still
43,12,1,3,11,2043,1516,101,44,96,keep
43,12,1,3,12,2179,1527,100,33,96,your
43,12,1,4,1,808,1562,166,35,96,dribble.
43,13,1,1,1,808,1673,112,34,96,Once
43,13,1,1,2,952,1674,71,34,96,the
43,13,1,1,3,1057,1683,93,26,96,man
43,13,1,1,4,1185,1677,193,43,96,guarding
43,13,1,1,5,1414,1687,76,33,96,you
43,13,1,1,6,1528,1678,162,36,96,loosens
43,13,1,1,7,1725,1689,51,34,96,up
43,13,1,1,8,1812,1680,58,35,96,his
43,13,1,1,9,1903,1681,184,43,95,"defense,"
43,13,1,1,10,2123,1683,153,43,96,quickly
43,13,1,2,1,809,1726,105,35,96,bend
43,13,1,2,2,937,1736,111,34,96,"over,"
43,13,1,2,3,1072,1728,152,36,96,dribble
43,13,1,2,4,1243,1730,70,35,96,the
43,13,1,2,5,1335,1731,72,34,96,ball
43,13,1,2,6,1430,1735,70,31,95,out
43,13,1,2,7,1522,1732,95,35,96,hard
43,13,1,2,8,1641,1733,77,35,96,and
43,13,1,2,9,1742,1733,104,44,93,long.
43,13,1,2,10,1872,1735,171,43,96,Explode
43,13,1,2,11,2066,1736,49,43,96,by
43,13,1,2,12,2135,1737,78,34,96,him
43,13,1,2,13,2236,1740,40,32,96,at
43,13,1,3,1,806,1783,70,41,96,top
43,13,1,3,2,901,1782,144,43,96,"speed,"
43,13,1,3,3,1073,1785,221,42,96,protecting
43,13,1,3,4,1318,1785,71,34,96,the
